0,1,2,3,4,5,6,7,8,9,10,11
0.1709592,0.18045017,0.25019556,0.21497385,0.16686006,0.16395764,0.0,0.15438569,0.20203906,0.22256026,0.1543418,0.16880487
0.21671648,0.0,0.0,0.1550465,0.19806182,0.2018821,0.1781263,0.19313075,0.14694344,0.12570868,0.15887547,0.15783508
0.0,0.19611664,0.18721513,0.20610484,0.18308853,0.15125898,0.2021781,0.19661617,0.13761824,0.0,0.24874835,0.21362282
0.20691235,0.0,0.19376199,0.21136707,0.1546295,0.21564272,0.2120496,0.23431279,0.23746437,0.0,0.15604968,0.0
0.23072053,0.12092781,0.14479578,0.1195093,0.17763832,0.16872905,0.14985456,0.20411944,0.22490919,0.16120303,0.18309353,0.0
0.119934656,0.23733257,0.17922981,0.22312364,0.20146412,0.27253538,0.17613304,0.1263471,0.1585872,0.19810653,0.14313717,0.21349873
0.1259482,0.16072772,0.21727812,0.1807576,0.20397829,0.15346505,0.20292553,0.16258876,0.13452649,0.26695818,0.18819574,0.15313491
0.20115173,0.09381901,0.11845226,0.13065743,0.17600352,0.16641305,0.2055603,0.17133965,0.1709817,0.12942445,0.22614808,0.24288198
0.22644371,0.22417273,0.25759318,0.2456961,0.19739747,0.13432598,0.16458814,0.21240339,0.18464217,0.0,0.21448696,0.14172918
0.26770148,0.24341708,0.20277058,0.15664211,0.22510299,0.1686621,0.20212427,0.16476388,0.21497378,0.1879009,0.19264287,0.18235256
0.173173,0.23067339,0.18270601,0.18858843,0.0,0.14994505,0.0,0.18188043,0.23438057,0.0,0.0,0.22015902
0.18009539,0.17663662,0.16867709,0.1962348,0.2527847,0.22590442,0.24981129,0.14740239,0.0,0.19545901,0.18025365,0.15142891
0.19154008,0.1486159,0.24049765,0.13498686,0.20364673,0.16853245,0.17406407,0.1306296,0.16973771,0.23181713,0.2149804,0.1383691
0.12883458,0.0,0.16222426,0.17638427,0.100831315,0.21230067,0.15095271,0.2032242,0.17426972,0.110517785,0.15353684,0.20852366
0.16976656,0.16016807,0.1542355,0.25827464,0.18026377,0.18576643,0.14693716,0.28321064,0.17242652,0.22596857,0.22193258,0.21027793
0.17528424,0.29816437,0.19718438,0.18631516,0.20739417,0.12080633,0.25758037,0.14641045,0.26812643,0.20205516,0.13984591,0.16172072
0.18414195,0.17125402,0.0,0.12906535,0.22499536,0.16701318,0.17819308,0.17916472,0.16941164,0.1965489,0.17017649,0.22862643
0.1329807,0.0,0.17641133,0.21990126,0.17391129,0.33526757,0.17087005,0.18601926,0.14759867,0.19179273,0.27117828,0.0
0.14393903,0.12072603,0.1915682,0.18833487,0.15563148,0.0,0.15290186,0.20186982,0.21265037,0.22793807,0.1673066,0.15822864
0.22232775,0.18164021,0.1193666,0.110225014,0.17494154,0.164884,0.17054488,0.0,0.12965614,0.11216007,0.13705517,0.0
0.25243735,0.0,0.24032944,0.2772694,0.17423718,0.14908738,0.18102092,0.21175992,0.18366797,0.18061621,0.0,0.21097548
0.1735749,0.17037334,0.16287273,0.21849804,0.2801647,0.14779083,0.190097,0.0,0.25725466,0.14264944,0.0,0.20109405
0.15654002,0.14325659,0.1560745,0.13290915,0.18908498,0.2129691,0.19777615,0.15189953,0.14038572,0.19354498,0.1744498,0.17754824
0.0,0.24083993,0.20262545,0.22753383,0.0,0.0,0.12193029,0.181399,0.1893463,0.19085304,0.13399734,0.21147016
0.19666928,0.14709601,0.18366945,0.0,0.1009489,0.0,0.0,0.18890749,0.20255715,0.1942957,0.22123557,0.2178902
0.0,0.21521471,0.18763724,0.15958406,0.22298177,0.22963901,0.0,0.25360775,0.1704132,0.1398901,0.19649269,0.16703469
0.16729349,0.19433056,0.21823183,0.20007189,0.1802923,0.1411732,0.1931408,0.2176113,0.0,0.24987791,0.1327018,0.13607389
0.14441888,0.112848334,0.19228251,0.0,0.27994314,0.1621764,0.22345573,0.17287207,0.25569597,0.1622833,0.18885563,0.17355914
0.16316035,0.17967623,0.1920765,0.12950611,0.21771753,0.16410713,0.0,0.20706157,0.12787598,0.17064238,0.17206168,0.19733417
0.20105903,0.21780941,0.16474934,0.19452274,0.17532672,0.22580175,0.23259306,0.23094922,0.17373908,0.18080088,0.22751643,0.20144603
0.23861668,0.16098048,0.17134173,0.22130963,0.09686688,0.15050113,0.19915783,0.21505651,0.17129214,0.16633946,0.1790993,0.17869611
0.17146295,0.27061918,0.19361079,0.0,0.18886144,0.27755252,0.0,0.15835218,0.23052527,0.18548064,0.16000538,0.15959999
0.0,0.16917755,0.0,0.24524166,0.15239546,0.13097225,0.18991506,0.12681964,0.0,0.0,0.18357283,0.20047572
0.0,0.13287012,0.19575508,0.15677013,0.2622383,0.1915296,0.15312266,0.16052598,0.22252882,0.13948533,0.20757565,0.22378139
0.0,0.0,0.1766945,0.14566977,0.15492238,0.17202875,0.18171927,0.23110203,0.14969136,0.2119406,0.14783733,0.22848934
0.2379343,0.26244637,0.14998166,0.20168008,0.20098814,0.1304283,0.20300397,0.1687013,0.187476,0.20581603,0.24718651,0.18450578
0.23138762,0.123489276,0.18785408,0.1794991,0.11842382,0.0,0.21229655,0.17773639,0.17325412,0.19681793,0.22002456,0.0
0.16698067,0.18757524,0.17855588,0.22996236,0.18119021,0.20067301,0.1627844,0.18364507,0.19306204,0.13890398,0.16055118,0.1599525
0.23880178,0.17945634,0.2222701,0.19752972,0.19334824,0.18899596,0.19818422,0.18940048,0.18509881,0.2181472,0.1279358,0.14637953
0.0,0.10423674,0.12811373,0.19033302,0.30866072,0.1667563,0.19897485,0.116068624,0.20695399,0.0,0.1941248,0.1464055
0.14711016,0.1560258,0.20862927,0.18417206,0.17678362,0.23467788,0.19716348,0.27015102,0.1734261,0.22877924,0.18729703,0.22059025
0.22753794,0.0,0.2825693,0.18211831,0.16633236,0.12899663,0.22353595,0.14883055,0.19390053,0.22256297,0.20531423,0.20774591
0.19279355,0.2336701,0.23721312,0.14681928,0.10546978,0.23514032,0.18526363,0.17206724,0.16805255,0.19241944,0.0,0.18821914
0.17587909,0.1736152,0.0,0.19713382,0.16846964,0.0,0.16134818,0.2874602,0.16190493,0.13451438,0.16451901,0.2420653
0.18386953,0.16596262,0.14047301,0.21053472,0.18539508,0.17272614,0.14482506,0.11653356,0.20687307,0.17390612,0.17355266,0.10608506
0.18724692,0.12712072,0.18240207,0.116612345,0.2610412,0.19131558,0.0,0.19626962,0.27927813,0.16454595,0.16707389,0.19458815
0.13231817,0.18971494,0.16300048,0.12482353,0.0,0.20902358,0.18653665,0.1913163,0.12405939,0.15550219,0.18524715,0.18353808
0.2580134,0.17678149,0.15400445,0.0,0.15683448,0.0,0.22208045,0.18588167,0.14753649,0.21646932,0.26098096,0.20107026
0.1915166,0.19003077,0.19642484,0.23106414,0.0,0.1447615,0.0,0.18100135,0.14783941,0.16696241,0.13997568,0.20597589
0.14593168,0.23050226,0.20490023,0.21714723,0.19080253,0.26677814,0.15794279,0.16563882,0.19181441,0.11872555,0.16451554,0.1706341
0.19608445,0.19696106,0.21037912,0.22010945,0.15188746,0.12818213,0.1803811,0.19100335,0.22058329,0.2889058,0.1933179,0.15530473
0.14618683,0.15084757,0.19942518,0.15141043,0.26380453,0.14076412,0.23221365,0.19421399,0.20708346,0.15769225,0.19858709,0.17662266
0.17000149,0.23702486,0.19443232,0.13954915,0.21117319,0.20624535,0.17694698,0.21340097,0.0,0.15704924,0.17856197,0.0
0.20142695,0.23424655,0.15775521,0.20604074,0.1636027,0.18367742,0.0,0.198736,0.18791234,0.21314745,0.23084013,0.19028324
0.19111441,0.14368927,0.20903383,0.1765177,0.11367449,0.19352202,0.22016081,0.17719072,0.20428081,0.15848814,0.17370848,0.21940108
0.22233532,0.18942402,0.17742483,0.20084687,0.20751959,0.24740979,0.14352863,0.16913636,0.18762831,0.17736512,0.15776864,0.22027124
0.18004625,0.15587896,0.17303987,0.23674627,0.15133664,0.13949239,0.16783574,0.0,0.16054575,0.24736889,0.17164493,0.13215433
0.23825243,0.20579693,0.22442453,0.27883837,0.0,0.16751727,0.1961481,0.22009985,0.1606581,0.21589638,0.17387374,0.24350783
0.15032914,0.17741407,0.13173126,0.0,0.17623466,0.24978071,0.19552812,0.24613449,0.2504524,0.2294612,0.16235541,0.0
0.23537897,0.18333693,0.19313078,0.1789184,0.26070508,0.15809722,0.18039066,0.0,0.14820313,0.11805688,0.23195879,0.18149388
0.1338933,0.2102909,0.2365127,0.14014947,0.15955196,0.1922299,0.19286962,0.12231451,0.18177764,0.21146719,0.12298081,0.18499286
0.1367544,0.12228005,0.20260629,0.11143437,0.1558865,0.16989711,0.15469469,0.17612047,0.0,0.132449,0.25104412,0.16187815
0.21650296,0.21199228,0.12270565,0.27815148,0.1820929,0.17358896,0.19148,0.16165663,0.13723783,0.20378049,0.16889828,0.18932624
0.26166326,0.12068937,0.22886953,0.31645927,0.14195396,0.13558505,0.0,0.18842487,0.12772052,0.21436387,0.0,0.18886806
0.15887657,0.18553826,0.19471139,0.16002232,0.14649814,0.20638862,0.24476169,0.2588406,0.20370977,0.0,0.0,0.20280729
0.24619307,0.20183125,0.14939258,0.13127558,0.2254077,0.14874,0.22791348,0.19261274,0.0,0.17502326,0.19593662,0.15622276
0.12152278,0.21425325,0.0,0.14769012,0.2128508,0.2080935,0.16306749,0.15239458,0.13733594,0.18257622,0.11333308,0.23975144
0.10761028,0.22023082,0.22296643,0.158125,0.17266163,0.0,0.14471053,0.16758701,0.32659683,0.187467,0.22782299,0.17344062
0.21524516,0.1685683,0.15838298,0.1975389,0.21173897,0.2166233,0.0,0.15125136,0.14624114,0.17522523,0.19189383,0.150021
0.19549282,0.14473793,0.20367774,0.25920308,0.206745,0.17254855,0.13039348,0.1683135,0.18903868,0.22426435,0.23725048,0.1899864
0.1610938,0.18698075,0.14723909,0.14523424,0.16577813,0.18744852,0.21602744,0.27867323,0.18224634,0.17299193,0.13083795,0.0
0.19403811,0.22712708,0.19777785,0.17903642,0.20412834,0.15579626,0.2428115,0.18057701,0.17933024,0.19056132,0.24476889,0.18062818
0.18239859,0.1715987,0.14828883,0.17289224,0.18345392,0.23989002,0.21548475,0.16229758,0.15907702,0.18578024,0.16773157,0.24219468
0.11250225,0.18465868,0.19982453,0.12067566,0.17180541,0.20845734,0.13801734,0.19150946,0.2531622,0.18059234,0.1587811,0.19061612
0.2655856,0.19600804,0.21430309,0.23406959,0.17920038,0.14697048,0.16837667,0.12974036,0.14825676,0.1569209,0.17174119,0.13904838
0.0,0.15508278,0.21587077,0.2110771,0.15547654,0.18878332,0.17881475,0.24695325,0.0,0.17168733,0.24990246,0.18734862
0.19118908,0.0,0.17362015,0.18484084,0.20836602,0.18029097,0.18956243,0.25182724,0.21937989,0.19890103,0.20279713,0.19564529
0.0,0.18724588,0.15718357,0.0,0.0,0.17121865,0.20806797,0.16132034,0.14903514,0.13817069,0.19447336,0.19443539
0.12512799,0.26444617,0.15434012,0.27627912,0.15174149,0.15545177,0.1949278,0.1330675,0.0,0.19768307,0.13661827,0.18578912
0.29796392,0.16313116,0.28830922,0.10551535,0.0,0.0,0.15904763,0.0,0.21874982,0.16389345,0.17895849,0.16623853
0.12331025,0.15601632,0.1217873,0.19984563,0.14046812,0.16067185,0.18069065,0.17502008,0.14720806,0.24077556,0.14836136,0.1816542
0.2985086,0.13224897,0.21665777,0.27951828,0.21193565,0.0,0.15889563,0.18066147,0.10214899,0.22184068,0.16197962,0.18974158
0.1500366,0.2048667,0.1946983,0.17520384,0.114764646,0.2004568,0.21946658,0.2527905,0.20773982,0.15812555,0.19004677,0.14662257
0.22302102,0.17860885,0.14258294,0.17225784,0.34764954,0.19188185,0.19428827,0.16142774,0.18116708,0.1737098,0.19240086,0.15723749
0.12829489,0.21463667,0.17039792,0.0,0.16836743,0.23551227,0.16687538,0.13435873,0.20539524,0.17701128,0.12087958,0.2877111
0.12112412,0.20286028,0.23873807,0.12433981,0.09165179,0.19327709,0.15058346,0.20823592,0.26402685,0.19881968,0.23144859,0.14504066
0.19012597,0.0,0.0,0.1774434,0.17674205,0.17094234,0.2210018,0.17363678,0.15063319,0.18160424,0.21435577,0.18475781
0.25461623,0.10092423,0.22912343,0.23224373,0.0,0.13668567,0.17234765,0.0,0.0,0.29848504,0.21414521,0.20312175
0.0,0.16614419,0.2026521,0.13507414,0.15113434,0.24188857,0.18660182,0.27179644,0.1747904,0.16193548,0.0,0.16160713
0.17700231,0.27644756,0.15168947,0.0,0.22958173,0.17166905,0.24381122,0.19842924,0.0,0.09620561,0.1775846,0.13874394
0.16780546,0.21915768,0.12530732,0.2625589,0.0,0.18957815,0.16798471,0.12905069,0.0,0.121810116,0.17491825,0.21185511
0.21021336,0.1561872,0.19411822,0.095937654,0.2056503,0.0,0.16738312,0.18590307,0.32620338,0.13251868,0.15809113,0.0
0.16617125,0.19225033,0.20822063,0.18452261,0.16097291,0.1684236,0.17298263,0.15927626,0.1490932,0.30015627,0.19527993,0.20928428
0.11934658,0.16770734,0.19170322,0.2004854,0.18813865,0.20887937,0.21200565,0.24012093,0.15561919,0.105921924,0.1548691,0.20840661
0.21703832,0.0,0.2183347,0.2544933,0.13174167,0.2322087,0.0,0.16227302,0.22506231,0.25179496,0.19460164,0.18298657
0.19305195,0.21835497,0.0,0.113499954,0.23391698,0.18658441,0.15107103,0.11344947,0.1565302,0.20014417,0.21973993,0.16332257
0.28932613,0.20124607,0.113159984,0.13887903,0.13542318,0.17122446,0.19103895,0.15601596,0.14785948,0.19841862,0.13971192,0.1747053
0.17190088,0.1246988,0.16576807,0.13470055,0.21499115,0.16497096,0.18984106,0.20728368,0.25785795,0.15987952,0.19014245,0.15071994
0.120447375,0.25897408,0.18537053,0.2690528,0.0,0.14724326,0.20422791,0.23196815,0.0,0.1949519,0.0,0.23097022
0.16623645,0.19357981,0.22124554,0.16386744,0.12889425,0.0,0.22708143,0.28193364,0.20200595,0.12088688,0.20053455,0.0
0.29899997,0.18636732,0.17564076,0.0,0.22931485,0.2816178,0.1493985,0.13593331,0.22545254,0.23807503,0.19231628,0.0
0.11031659,0.0,0.18392476,0.15677927,0.2033551,0.19323902,0.2045493,0.1507741,0.15556282,0.18685159,0.1414584,0.13894981
0.20915037,0.24099165,0.0,0.17760564,0.15258062,0.17840923,0.17599286,0.1428057,0.19633102,0.2202521,0.17469944,0.2767523
0.18805516,0.14189057,0.19693723,0.0,0.28277442,0.0,0.16277276,0.0,0.15560538,0.17342414,0.1806445,0.0
0.13835262,0.16034628,0.17415701,0.24832726,0.11419193,0.1217637,0.1913163,0.21256289,0.17615354,0.17162149,0.22145805,0.22615497
0.1525497,0.16865441,0.17403992,0.16265744,0.22215375,0.0,0.2038779,0.24533997,0.13849242,0.14161858,0.22062525,0.17438968
0.13549413,0.20613791,0.29997334,0.19006556,0.16608025,0.0,0.21307667,0.23219073,0.2109962,0.17447759,0.18974166,0.13964903
0.31427762,0.19777961,0.23281409,0.17120132,0.19833085,0.20137842,0.15525027,0.18225305,0.18108162,0.25761026,0.26054138,0.1825452
0.20037821,0.16328493,0.11613662,0.15716584,0.16530345,0.14509207,0.108195625,0.114791885,0.19154504,0.16405654,0.13008092,0.272158
0.1296213,0.20672801,0.12740552,0.18965167,0.17462961,0.0,0.21328734,0.17929864,0.18757735,0.17180003,0.17125967,0.14746796
0.17879029,0.16852626,0.16074161,0.24036936,0.1846132,0.16218683,0.21742347,0.1572368,0.2014185,0.20154823,0.13886234,0.1949013
0.14292195,0.14175577,0.17007263,0.18586425,0.15117681,0.17881118,0.0,0.0,0.18930952,0.13223208,0.18396121,0.15236063
0.16680142,0.18914767,0.0,0.17677163,0.21853521,0.21397682,0.175957,0.17484371,0.18128137,0.25479242,0.20179786,0.18777497
0.24265456,0.22494105,0.27882823,0.13570292,0.0,0.1569135,0.0,0.13413003,0.2263166,0.16185443,0.19075903,0.19340359
0.25572127,0.1527632,0.19644077,0.24753805,0.18945348,0.16582133,0.1287913,0.14409325,0.0,0.25609365,0.15669294,0.21051997
0.14896013,0.0,0.10693831,0.0,0.2143425,0.2133121,0.18690461,0.21468475,0.18711725,0.0,0.0,0.14946926
0.15405193,0.23572496,0.12853092,0.0,0.15836765,0.1822763,0.23624122,0.0,0.16134231,0.14486825,0.16860537,0.21758284
0.16021234,0.21305764,0.20404151,0.17182821,0.14639306,0.17370762,0.18792732,0.3173677,0.17005377,0.15057096,0.23573329,0.24357861
0.17910437,0.22578077,0.2340119,0.1505597,0.21272041,0.23153493,0.15437283,0.12916854,0.22443178,0.0,0.20750818,0.12990896
0.22601517,0.16043998,0.1674279,0.12828,0.16040532,0.16889486,0.21472262,0.15573564,0.14096162,0.19810703,0.19322293,0.16638865
0.19062747,0.0,0.0,0.19848248,0.16173841,0.16894731,0.17830811,0.1581488,0.23805785,0.22070089,0.12768608,0.24008082
0.20901027,0.18096793,0.18061614,0.2183092,0.25323427,0.0,0.16037495,0.17169021,0.0,0.19664855,0.17051892,0.1161064
0.1461416,0.0,0.17100328,0.24365158,0.1766198,0.19013222,0.21540539,0.17900024,0.19453914,0.14081231,0.1764418,0.21504778
0.19134775,0.15042539,0.17837922,0.19856748,0.18762386,0.20453665,0.20050484,0.25428516,0.2134383,0.14496371,0.18030019,0.173128
0.0,0.20578411,0.15083641,0.22129081,0.21631324,0.15724638,0.14878058,0.15453583,0.18676066,0.21986829,0.16592838,0.15003276
0.2418021,0.22612008,0.3277497,0.14630057,0.191044,0.20019925,0.17456686,0.12241516,0.16653723,0.28031823,0.23735003,0.23615883
0.1745055,0.16747701,0.15332751,0.16818132,0.16046186,0.0,0.0,0.146297,0.2377639,0.19283551,0.16485775,0.1847202
0.15791243,0.1658734,0.1595963,0.18378775,0.22606075,0.15952924,0.14243644,0.0,0.0,0.10953397,0.1594307,0.0
0.13036641,0.1954312,0.14122203,0.1929833,0.12960738,0.17837505,0.24359007,0.20715721,0.15673627,0.16359143,0.20324412,0.1923788
0.27316353,0.13958934,0.18713178,0.26773506,0.26789108,0.15635534,0.21661471,0.1588835,0.0,0.20032486,0.18468852,0.2388396
0.26352787,0.20220721,0.0,0.18755616,0.16644412,0.19623494,0.23667349,0.16159424,0.17669606,0.15670319,0.21664149,0.19483486
0.16569552,0.20588934,0.0,0.0,0.0,0.21741913,0.1342507,0.19736066,0.15485278,0.1825224,0.18203834,0.15861739
0.13418154,0.15849808,0.13986833,0.0,0.26942515,0.1768713,0.14262517,0.2112257,0.21857263,0.22811122,0.2056495,0.1716158
0.11739155,0.0,0.18314432,0.17833365,0.17614612,0.21099187,0.22812298,0.16746973,0.1600983,0.18526746,0.14115629,0.17033763
0.0,0.19123957,0.1570445,0.14419429,0.11543706,0.15323862,0.15282412,0.21457726,0.26255235,0.15818198,0.18093693,0.17686594
0.27233267,0.16017519,0.24266386,0.18745697,0.24150108,0.2562811,0.18851797,0.15967394,0.15926462,0.1572075,0.18765227,0.29581663
0.32526737,0.17273079,0.25241947,0.17952092,0.120158784,0.15662332,0.0,0.19421147,0.18611188,0.12017302,0.19315761,0.16687356
0.107417494,0.1409407,0.14428717,0.20287336,0.21775703,0.0,0.17150383,0.15836573,0.15999494,0.17916901,0.19996595,0.0
0.06937247,0.29857874,0.15654738,0.11207705,0.2677383,0.17625596,0.0,0.20824344,0.18997376,0.34898862,0.19316274,0.14487132
0.2368565,0.14042503,0.16125609,0.27086908,0.10768124,0.23007356,0.17016794,0.1544988,0.21830505,0.14545973,0.0,0.16789559
0.09986476,0.19826062,0.15393718,0.15831383,0.1562748,0.14636847,0.12116808,0.23611782,0.0,0.16011323,0.17628561,0.18924291
0.0,0.13306819,0.0,0.22858055,0.22965263,0.19225948,0.12125613,0.17091608,0.14642186,0.1377482,0.19751097,0.26586664
0.26301193,0.21187055,0.22886024,0.19502671,0.21773422,0.21653168,0.18468742,0.0,0.17579132,0.15674463,0.17873815,0.15871859
0.14201239,0.0,0.1493428,0.0,0.12494551,0.1806872,0.0,0.14379957,0.2510283,0.13073823,0.0,0.13731289
0.0,0.14517674,0.1226288,0.13917789,0.24193351,0.13523,0.20318961,0.24482848,0.19321297,0.32018465,0.18761161,0.23606825
0.14264661,0.20420706,0.24884634,0.17555352,0.14878958,0.23528865,0.2240147,0.13600026,0.19279799,0.0,0.14881504,0.1655657
0.16215967,0.0,0.16733964,0.16207077,0.1480557,0.15111415,0.17949985,0.0,0.15185872,0.19398274,0.0,0.0
0.2699929,0.13272274,0.3613062,0.20712768,0.23025243,0.2075724,0.14115709,0.0,0.17164567,0.1660359,0.23679061,0.22441389
0.19191173,0.15566066,0.2141289,0.21344385,0.21382879,0.21697165,0.19574435,0.20351681,0.0,0.17304148,0.19368088,0.0
0.0,0.31519687,0.0,0.20469747,0.13349235,0.15014398,0.1982223,0.16539194,0.15585315,0.15087275,0.0,0.23887713
0.114325956,0.123501755,0.10324477,0.1375651,0.20408843,0.12824602,0.1607184,0.18493956,0.20191723,0.17207186,0.14813225,0.1392929
0.14706981,0.15057218,0.1513929,0.18274969,0.0,0.25034055,0.24222325,0.1845422,0.0,0.26608714,0.1468161,0.1788875
0.20484854,0.23345698,0.099975556,0.16552742,0.1484888,0.15783662,0.1730458,0.186616,0.1613932,0.183002,0.17100374,0.17541204
0.19132704,0.0,0.25358957,0.24771686,0.20881936,0.2383557,0.22232907,0.17882766,0.19294146,0.1640356,0.17856552,0.23939407
0.40912944,0.18794301,0.0,0.0,0.12351314,0.15986556,0.19310033,0.23696242,0.21672213,0.0,0.0,0.18869884
0.10715054,0.12621169,0.18008327,0.17775996,0.18546186,0.15436411,0.0,0.13114399,0.20307374,0.14763463,0.21628942,0.1989247
0.06552187,0.32619634,0.15548684,0.120508164,0.20971191,0.17110083,0.25542435,0.19020347,0.14421289,0.2603951,0.20097542,0.15475927
0.20389266,0.15312426,0.17645462,0.19226821,0.15830123,0.26509458,0.0,0.15799025,0.17409799,0.1581549,0.15565053,0.16073352
0.1340896,0.15559727,0.14628354,0.19409028,0.0,0.12233028,0.120764256,0.21598327,0.0,0.23547024,0.19031917,0.1686008
0.26295435,0.122463696,0.21160147,0.18454571,0.0,0.24445541,0.1920455,0.18263702,0.16511372,0.16576764,0.23687734,0.21529637
0.26320845,0.0,0.21194689,0.12944326,0.17442907,0.16377194,0.2089487,0.18512708,0.19985758,0.18627395,0.1748568,0.17774922
0.14158179,0.14015684,0.18406996,0.15626466,0.14432663,0.14832458,0.14845797,0.17245245,0.0,0.0,0.2278337,0.18088502
0.10181252,0.20056096,0.20849393,0.17494592,0.2077213,0.17436767,0.17034096,0.0,0.16747169,0.2038424,0.19220564,0.15762636
0.13228935,0.24253502,0.1401385,0.29046556,0.17145926,0.23238643,0.21733247,0.164857,0.0,0.24168405,0.13004462,0.18815288
0.20926465,0.17213243,0.15486042,0.17544606,0.18678863,0.14780521,0.17398547,0.20217897,0.0,0.14037691,0.14929305,0.19140132
0.14633362,0.1944468,0.23368463,0.19692235,0.19531187,0.17684935,0.18188176,0.0,0.19247764,0.26640037,0.20352308,0.10977993
0.29313654,0.15583146,0.15836494,0.21907525,0.0,0.2327715,0.26273355,0.17328614,0.18397442,0.0,0.22504902,0.15117699
0.092172466,0.21100089,0.18306768,0.1679044,0.16080181,0.11736716,0.14527169,0.11110859,0.1494407,0.17529567,0.19958621,0.200274
0.09550844,0.16924004,0.0,0.15554214,0.15569131,0.1113774,0.16134945,0.1376348,0.16245453,0.16011077,0.12845494,0.3510104
0.3410639,0.14723483,0.1481303,0.18311371,0.18297501,0.19600977,0.18680581,0.27320594,0.29995915,0.17049101,0.1810022,0.14587708
0.0,0.23335716,0.21101168,0.18855335,0.23844792,0.276736,0.17306888,0.21230102,0.12280461,0.17194691,0.17349568,0.0
0.21242937,0.18070678,0.16077992,0.15314603,0.22600254,0.19122237,0.17797059,0.19253185,0.21634278,0.22589655,0.14192618,0.15897891
0.17107329,0.16617854,0.19941367,0.20449844,0.21507137,0.0,0.18514414,0.0,0.20355156,0.0,0.23076569,0.21639173
0.12949748,0.1751012,0.16401717,0.19356632,0.15419404,0.14524673,0.17220336,0.17689599,0.16416365,0.18256342,0.24480747,0.16508478
0.0,0.16670191,0.2045705,0.15406784,0.11786272,0.1419912,0.16909371,0.18078114,0.0,0.17370306,0.12483816,0.22903208
0.20991486,0.2134315,0.24983595,0.23679645,0.16511978,0.21409608,0.12661286,0.2060106,0.23249629,0.0,0.20846578,0.17922293
0.26951706,0.20899127,0.132494,0.16903608,0.23286068,0.1821769,0.2800865,0.19157849,0.0,0.0,0.16030785,0.1624007
0.2001172,0.23287247,0.24975285,0.116431445,0.1832079,0.1360902,0.1552513,0.14983274,0.29344246,0.20729715,0.16915506,0.17670599
0.24282409,0.12965587,0.24475832,0.23816277,0.20176208,0.23282006,0.21495359,0.17594345,0.15955539,0.18753183,0.0,0.18924622
0.12769663,0.17455639,0.19392917,0.18284732,0.14464714,0.16770321,0.17113625,0.16340156,0.14472595,0.18063004,0.21744098,0.0
0.1374201,0.20789802,0.119631365,0.1737446,0.20662062,0.19141659,0.21193445,0.14852145,0.12599443,0.19910336,0.15629388,0.20405659
0.25736344,0.14308597,0.13286129,0.2216499,0.13083589,0.2047152,0.14720875,0.24999133,0.0,0.14507532,0.20942783,0.19265264
0.14568968,0.22304244,0.17017823,0.17827518,0.24403761,0.17836602,0.2106268,0.22342066,0.13122931,0.19147342,0.12540929,0.16068795
0.30641437,0.13999,0.17816135,0.0,0.24854057,0.16399968,0.1517483,0.18929607,0.17540048,0.25017822,0.16816886,0.0
0.14317921,0.19172208,0.18537943,0.12775582,0.22213273,0.19170389,0.0,0.17111336,0.19165328,0.16100061,0.0,0.2579368
